cluster_id,size,n_projects,n_documents,nearest_reference,nearest_reference_direction,cosine,top_terms,exemplar_clause_ids
projected-c009,260,86,86,Integrate digital climate risk analytics into public financial management systems,digital_for_resilience,0.3756,simba pfm ifmis payroll gp reform mobilization dialogue transparency modernization debt mof,34022655:p00443:c02:split-1|32971756:p00303:c01:split-1|32971756:p00303:c05:split-1|34327188:p00108:c09:split-1|31338295:p00207:c06:split-1
projected-c131,260,80,80,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2981,designed built developed planned need design require implemented necessary mechanisms used currently,34428613:p00357:c22:split-1|33191006:p00212:c05:split-1|32321387:p00267:c05:split-1|33937854:p00178:c05:split-1|33830968:p00320:c13:split-1
projected-c226,259,35,35,Issue digital identity credentials to displaced and crisis-affected populations lacking documentation,digital_for_resilience,0.4967,kebele cards obtaining certificate historically card ids proof exclusion birth often id,31747152:p00732:c01:split-1|31747152:p00377:c02:split-1|31747152:p00317:c05:split-1|31747152:p00361:c02:split-1|31747152:p00741:c01:split-1
projected-c275,259,63,63,Monitor climate vulnerability of digital infrastructure using geospatial and climate projection data,resilience_of_asset,0.5141,warning adaptation analytics climate smart change informed mitigation green allowing leveraging solutions,33813209:p00157:c04:split-1|31167658:p00619:c03:split-1|34460895:p00184:c10:split-1|34460895:p00188:c10:split-1|34338772:p00164:c08:split-1
projected-c047,258,91,91,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.2505,contingent contingency overruns cerc usd ibrd million original equivalent emergency subcomponents allocation,40036851:p00041:c04:split-1|40036851:p00041:c02:split-1|34218724:p00088:c12:split-1|33421881:p00384:c05:split-1|34429409:p00191:c03:split-1
projected-c112,255,59,59,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.4177,notices expressions approaching paragraph notice publish paragraphs websites forth requests regulations consulting,33421881:p00310:c04:split-1|33813209:p00328:c01:split-1|33107441:p00409:c06:split-1|33191006:p00454:c02:split-1|33862093:p00364:c02:split-1
projected-c199,255,51,51,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.3998,births deaths citizenship npopc ditjen dinas dukcapil act registering death concerning nimc,40105151:p00171:c01:split-1|40052992:p00181:c05:split-1|34030165:p00028:c11:split-1|40110655:p00045:c13:split-1|33815663:p00247:c05:split-1
projected-c296,255,86,86,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3806,procure fit procurements streamline gp tenders packages complex bids procurement processes avoid,34131348:p00333:c07:split-1|40080119:p00181:c05:split-1|32626249:p00323:c03:split-1|31338295:p00208:c10:split-1|33985963:p00416:c03:split-1
projected-c314,255,76,76,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2658,familiarity familiar experience funded ias revealed financed managing donor procedures previously experienced,34131348:p00242:c03:split-1|32321387:p00274:c06:split-1|40037981:p00070:c13:split-1|31889872:p00235:c09:split-1|34254903:p00192:c02:split-1
projected-c011,254,77,77,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2953,instability weak pose weaknesses difficulties inadequate affect limitations pfm macroeconomic delays political,34049907:p00386:c04:split-1|34327188:p00243:c02:split-1|34196134:p00257:c01:split-1|33835349:p00285:c01:split-1|34196069:p00344:c02:split-1
projected-c137,253,63,63,Develop and regularly test government ICT business continuity and disaster recovery plans,resilience_of_asset,0.3233,sms portals transactional offerings centric web voice embedded satisfaction portal user means,33118666:p00291:c09:split-1|32527137:p00248:c08:split-1|33118666:p00166:c08:split-1|34310682:p00205:c01:split-1|34022655:p00170:c03:split-1
projected-c305,252,70,70,Deploy digital agriculture extension services for advisory and market access,digital_for_resilience,0.2802,wdr dividends lives analytical asia draws wbg builds diagnostic scorecard id4d east,33706639:p00313:c13:split-1|40052992:p00119:c08:split-1|33822742:p00288:c11:split-1|34131348:p00217:c03:split-1|33191006:p00261:c01:split-1
projected-c115,251,79,79,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2673,pp ppsd rpf pom awpb ppa sep summary pdo prepared escp specified,31866361:p00397:c07:split-1|34275965:p00231:c01:split-1|33786588:p00521:c03:split-1|34388773:p00281:c09:split-1|34196069:p00435:c02:split-1
projected-c152,251,76,76,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.4946,bill enactment personal proclamation protection consent privacy enacted cybercrime law commission authority,31747152:p00314:c23:split-1|31747152:p00506:c02:split-1|31747152:p00507:c01:split-1|34022655:p00172:c08:split-1|40080119:p00138:c06:split-1
projected-c309,251,72,72,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2789,participates rpcc cpcc pcc psc pesc week steering designate representative committee thereafter,33835349:p00253:c02:split-1|33813209:p00301:c01:split-1|34428613:p00216:c09:split-1|33862093:p00254:c01:split-1|34201758:p00215:c01:split-1
projected-c045,250,61,61,Deploy digital agriculture extension services for advisory and market access,digital_for_resilience,0.4053,esos agritech ups startups entrepreneurs start tech entrepreneurship hubs startup incubation acceleration,40072597:p00120:c02:split-1|32527137:p00187:c07:split-1|33786588:p00182:c21:split-1|40045816:p00410:c39:split-1|40087727:p00193:c02:split-1
projected-c122,250,85,85,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2099,unsatisfactory moderately ms mu ip downgraded isr satisfactory ratings rated consistently mtr,34228859:p00024:c05:split-1|34428382:p00045:c02:split-1|40095037:p00131:c01:split-1|40034355:p00046:c01:split-1|31866282:p00110:c04:split-1
projected-c096,247,75,75,"Implement AI and satellite-based measurement, reporting, and verification for climate commitments",digital_for_resilience,0.2031,helped help contribute serve allow build better focus through,31889872:p00197:c10:split-1|33830968:p00446:c07:split-1|31167658:p00202:c09:split-1|33345981:p00192:c09:split-1|31167658:p00232:c12:split-1
projected-c085,245,58,58,Scale mobile money for post-disaster person-to-person remittances,digital_for_resilience,0.2427,arpu mbps expensive price month prices malicious conservative household retail wholesale gb,32971756:p00293:c06:split-1|31866361:p00280:c17:split-1|34228623:p00151:c12:split-1|40115059:p00698:c02:split-1|33345981:p00147:c10:split-1
projected-c304,244,86,86,Integrate digital climate risk analytics into public financial management systems,digital_for_resilience,0.2219,ilap pt sequence oc gds ncs expenditure cs category expenditures budgeting categories,33813209:p00312:c09:split-1|40081960:p00191:c21:split-1|34022655:p00546:c06:split-1|33813209:p00308:c09:split-1|40081960:p00167:c02:split-1
projected-c000,240,74,74,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3288,consulted consultations rounds organized consultation stakeholder discussions extensive dialogue stakeholders feedback preparation,31889872:p00254:c01:split-1|32626249:p00230:c24:split-1|33706639:p00288:c03:split-1|34049907:p00298:c01:split-1|40105151:p00062:c10:split-1
projected-c318,240,65,65,Deploy digital agriculture extension services for advisory and market access,digital_for_resilience,0.2688,accessing stop online offer accessible portal allowing users services connected service available,33191006:p00309:c08:split-1|34049898:p00168:c08:split-1|34049907:p00160:c06:split-1|34327188:p00180:c12:split-1|32108178:p00797:c09:split-1
projected-c172,237,73,73,"Implement AI and satellite-based measurement, reporting, and verification for climate commitments",digital_for_resilience,0.3505,sustainability sustainable solar long green term renewable tourism carbon principles environmental energy,31747152:p00288:c04:split-1|31747152:p00297:c02:split-1|33835349:p00201:c10:split-1|40110459:p00404:c07:split-1|34204848:p00183:c16:split-1
projected-c288,237,52,52,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.3893,stereotypes careers pronounced inequalities disparities disabled norms persistent harmful stem barrier girls,34338772:p00784:c19:split-1|33835348:p00141:c01:split-1|33835349:p00146:c05:split-1|33835348:p00141:c11:split-1|33862093:p00196:c09:split-1
projected-c061,236,81,81,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3111,alleviate overcome shortcomings fragmentation removing duplication remove address barriers challenges gaps reduce,31866361:p00418:c05:split-1|33706639:p00282:c06:split-1|33812956:p00370:c02:split-1|31167658:p00275:c07:split-1|34131348:p00205:c02:split-1
projected-c101,233,60,60,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.3012,phone men gsma male fewer phones sex versus female disaggregated compared internet,34429409:p00108:c02:split-1|33835348:p00141:c08:split-1|40042661:p00241:c04:split-1|34397339:p00186:c08:split-1|34131348:p00145:c12:split-1
projected-c159,233,61,61,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.3816,competition fair pricing liberalization entry consumers prices welfare competitive consumer wholesale market,32626249:p00176:c04:split-1|32321387:p00404:c15:split-1|33815663:p00271:c09:split-1|33862093:p00168:c15:split-1|33345981:p00326:c25:split-1
projected-c183,233,66,66,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2670,pressures imports inflation prices fuel affecting chains currency rising foreign supply food,34275965:p00084:c10:split-1|40110459:p00224:c03:split-1|33844146:p00119:c09:split-1|33706639:p00546:c03:split-1|34218724:p00152:c05:split-1
projected-c136,229,67,67,Develop sovereign cloud and data residency policies for government continuity,resilience_of_asset,0.3316,interact employees servants offices citizens businesses serve citizen officials civil government help,33107441:p00188:c03:split-1|33830968:p00146:c07:split-1|34275965:p00128:c02:split-1|33815663:p00210:c02:split-1|34456824:p00033:c02:split-1
projected-c279,229,71,71,"Deploy multi-channel early warning dissemination combining cell broadcast, SMS, apps, and radio",digital_for_resilience,0.3582,disseminated media variety radio campaigns channels accessible outreach users citizens online awareness,33191006:p00248:c08:split-1|33822742:p00159:c03:split-1|34059801:p00029:c02:split-1|33835348:p00189:c17:split-1|34460895:p00150:c05:split-1
projected-c169,228,59,59,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2359,bpo outsourcing exports ites industry companies billion revenues firms size ict growing,40072597:p00095:c09:split-1|32093931:p00153:c11:split-1|32093931:p00175:c04:split-1|34196134:p00174:c03:split-1|40072597:p00103:c10:split-1
projected-c261,228,75,75,Integrate digital climate risk analytics into public financial management systems,digital_for_resilience,0.2278,break occurs statement estimates reimbursement actual vi uses ii point even budgeting,33786588:p00504:c01:split-1|34228623:p00342:c05:split-1|34254903:p00220:c05:split-1|40031410:p00053:c12:split-1|33862093:p00385:c03:split-1
projected-c184,227,95,95,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3121,scorecard rf revise results adjust corporate revisions indicators targets framework revision presented,34295403:p00088:c02:split-1|40013198:p00184:c02:split-1|33859017:p00056:c01:split-1|40115517:p00039:c11:split-1|40037981:p00077:c01:split-1
projected-c189,226,64,64,Deploy climate-resilient fiber-to-the-premises in hazard-prone areas,resilience_of_asset,0.4540,outages damage susceptible aerial damages damaged disruptions cause storm rainfall heavy poles,40052992:p00300:c15:split-1|33937854:p00580:c04:split-1|34388773:p00091:c04:split-1|34022655:p00564:c08:split-1|34196069:p00142:c07:split-1
projected-c194,225,80,80,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2395,following others lessons actions inclusion addition among measures inclusive efforts,33107441:p00299:c03:split-1|32159893:p00379:c14:split-1|33345981:p00210:c07:split-1|33118666:p00224:c02:split-1|32108178:p00261:c03:split-1
projected-c264,225,65,65,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2635,auditor auditors auditing accurate audits recruitment internal reliable external control controls ifrs,33191006:p00327:c10:split-1|33191006:p00327:c12:split-1|33862093:p00385:c02:split-1|33191006:p00430:c09:split-1|34204848:p00291:c05:split-1
projected-c149,224,72,72,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3408,failures understand failure side guide identify assess addressing market mfd demand incentives,34194833:p00235:c02:split-1|33107441:p00445:c06:split-1|33602788:p00288:c03:split-1|31167658:p00232:c03:split-1|33345981:p00151:c09:split-1
projected-c237,224,61,61,Establish digital accessibility standards for persons with disabilities in crisis services,resilience_of_asset,0.2898,accessing basic facilitating citizens rights deliver access services accessible facilitate public vulnerable,40119486:p00010:c20:split-1|34204848:p00153:c08:split-1|32108178:p00251:c09:split-1|31747152:p00681:c05:split-1|34201758:p00150:c02:split-1
projected-c087,223,79,79,Integrate digital climate risk analytics into public financial management systems,digital_for_resilience,0.2439,overruns ineligible deficit fiscal funding spending largely budget expenditure reduced operating expenditures,34327188:p00099:c19:split-1|40100650:p00055:c01:split-1|34022655:p00172:c10:split-1|40028045:p00175:c04:split-1|33813209:p00134:c04:split-1
projected-c267,222,83,83,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.1857,occurs exceeding reaching target reach years moderate average low remains around lower,32093931:p00396:c21:split-1|34228623:p00212:c04:split-1|40096777:p00040:c06:split-1|34228623:p00212:c12:split-1|34327188:p00211:c04:split-1
projected-c310,222,66,66,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2818,participatory campaigns stakeholder outreach ce vi raising engagement iv society awareness consultation,31747152:p00249:c01:split-1|34228623:p00204:c04:split-1|33107441:p00201:c11:split-1|33815663:p00266:c02:split-1|33844146:p00200:c07:split-1
projected-c236,221,92,92,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2602,achievable exceeding milestones pdo tangible achievement achieving achieved pbcs mtr achieve achievements,40110655:p00045:c28:split-1|40034355:p00044:c04:split-1|34350724:p00041:c05:split-1|34428382:p00064:c06:split-1|33835348:p00288:c02:split-1
projected-c252,214,60,60,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.2967,cyberbullying breaches misuse discrimination harmful exposure harassment privacy concerns incidents exclusion sensitive,31866361:p00151:c10:split-1|31747152:p00649:c17:split-1|34049898:p00168:c06:split-1|32093931:p00305:c20:split-1|34338772:p00291:c24:split-1
projected-c294,209,74,74,Design ring and mesh fiber topology for national network resilience,resilience_of_asset,0.3210,avoid prevent distancing minimize spread limit disruptions damage loss protect maintain delays,33822742:p00147:c07:split-1|34204848:p00213:c10:split-1|33602788:p00446:c11:split-1|31167658:p00625:c12:split-1|31889872:p00280:c09:split-1
projected-c298,208,77,77,Strengthen mobile money agent network resilience for cash-out during disruptions,resilience_of_asset,0.2160,consolidation continues revenues recovery increased revenue years since improvements significantly positive tax,34049898:p00294:c08:split-1|32527137:p00125:c06:split-1|34429409:p00225:c02:split-1|32527137:p00290:c18:split-1|33862093:p00308:c17:split-1
projected-c193,207,75,75,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2318,methodological quantify quantified limitations little cannot lack because studies although limited however,32527137:p00251:c02:split-1|34228623:p00251:c02:split-1|33815663:p00325:c02:split-1|33844146:p00149:c10:split-1|40081960:p00187:c02:split-1
projected-c239,207,54,54,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2897,prepurchase membership cert hardware incident installation purchase software equipment acquisition upgrading ta,34049907:p00615:c01:split-1|34049907:p00600:c01:split-1|34338772:p00159:c01:split-1|40045816:p00179:c01:split-1|34338772:p00170:c01:split-1
projected-c098,206,66,66,Develop governance frameworks for disputed satellite data and trigger verification post-disaster,digital_for_resilience,0.2911,grievances responded complaints complaint redress resolution grievance feedback concerns addressing timely respond,34049898:p00243:c09:split-1|34049907:p00509:c15:split-1|31747152:p00755:c08:split-1|33191006:p00355:c06:split-1|33602788:p00336:c03:split-1
projected-c133,200,58,58,Deploy shock-responsive G2P digital payment systems linked to national ID and social registries,digital_for_resilience,0.3219,shop stop g2p digitization portal migration databases centric digitalization allocation modernization select,32108178:p00542:c01:split-1|32108178:p00698:c01:split-1|40027697:p00170:c13:split-1|40115517:p00043:c01:split-1|40013198:p00279:c07:split-1
projected-c208,194,57,57,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.3842,auctions reverse auction subsidy lowest competitively pricing bulk option subsidies award tender,33844146:p00192:c10:split-1|31167658:p00575:c08:split-1|33753850:p00250:c08:split-1|32159893:p00383:c07:split-1|33937854:p00178:c07:split-1
projected-c178,179,49,49,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2575,noise pollution occupational waste traffic exploitation safety vii sh sexual road workers,40042661:p00227:c22:split-1|34022655:p00277:c08:split-1|33862093:p00296:c05:split-1|40042661:p00227:c15:split-1|34460895:p00141:c07:split-1
projected-c202,178,66,66,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.3575,grms grm grievance redress gm mechanism grievances complaint complaints resolution feedback handling,32971756:p00324:c01:split-1|33937854:p00304:c11:split-1|32321387:p00269:c01:split-1|31866361:p00202:c07:split-1|33786588:p00387:c16:split-1
projected-c031,176,52,52,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3028,occupational communicable ohs accidents noise hazardous dust disposal diseases influx pollution relate,33815663:p00392:c18:split-1|34204848:p00222:c04:split-1|33844146:p00306:c16:split-1|32626249:p00224:c16:split-1|33786588:p00384:c11:split-1
projected-c135,170,64,64,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3935,assessment assessments procurement risk mitigation conducted identified post assessed risks detailed rating,34049907:p00505:c01:split-1|33706639:p00391:c01:split-1|34196069:p00443:c01:split-1|31866361:p00383:c01:split-1|34049898:p00316:c01:split-1
projected-c227,164,52,52,Strengthen mobile money agent network resilience for cash-out during disruptions,resilience_of_asset,0.2173,difficult weak poor often lack essential accessing delivery basic accountability limited affected,34228623:p00136:c12:split-1|40080119:p00091:c04:split-1|34022655:p00157:c02:split-1|40080119:p00085:c08:split-1|34201758:p00102:c02:split-1
projected-c123,158,66,66,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2678,augment hiring reinforce recruit staffing manager sufficient strengthened rnp staff expertise strengthen,32108178:p00505:c03:split-1|32108178:p00661:c03:split-1|32108178:p00576:c03:split-1|32971756:p00276:c17:split-1|32108178:p00278:c03:split-1
projected-c297,145,52,52,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.2355,openknowledge worldbank org handle https en source tool world group described bank,31747152:p00215:c01:split-1|33822742:p00425:c02:split-1|32321387:p00144:c09:split-1|40034360:p00110:c01:split-1|32108178:p00158:c02:split-1
projected-c316,144,59,59,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2533,productivity optimize efficiency gains competitiveness improve performance enhance increase improving long increasing,32527137:p00207:c05:split-1|31889872:p00189:c14:split-1|33191006:p00229:c02:split-1|33985963:p00157:c08:split-1|32108178:p00166:c15:split-1
projected-c028,134,51,51,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.3059,inspectionpanel grs sanction am please inspection http visit panel undb spn worldbank,33118666:p00322:c15:split-1|32626249:p00248:c14:split-1|32971756:p00325:c14:split-1|34196069:p00337:c21:split-1|33107441:p00304:c14:split-1
projected-c317,121,60,60,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3286,rating substantial rated assessed residual moderate risk overall procurement considered high mitigation,31747152:p00355:c15:split-1|34394311:p00201:c01:split-1|32321387:p00256:c07:split-1|33191006:p00332:c01:split-1|31866361:p00303:c03:split-1
projected-c256,100,33,33,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2387,gui ma ta gb develop ii assistance iii technical design management services,40013198:p00255:c10:split-1|33191006:p00205:c14:split-1|40013198:p00246:c04:split-1|33191006:p00244:c18:split-1|33053299:p00139:c03:split-1
